id;Date;Renewable Generation [GWh];Energy Source
9374;20/03/2021 02:00;0.00;Photovoltaic
9375;20/03/2021 02:00;1.95;Wind
9376;20/03/2021 03:00;1.72;Biomass
9377;20/03/2021 03:00;0.65;Geothermal
9378;20/03/2021 03:00;2.39;Hydro
9379;20/03/2021 03:00;0.00;Photovoltaic
9380;20/03/2021 03:00;1.89;Wind
9381;20/03/2021 04:00;1.77;Biomass
9382;20/03/2021 04:00;0.65;Geothermal
9383;20/03/2021 04:00;2.31;Hydro
9384;20/03/2021 04:00;0.00;Photovoltaic
9385;20/03/2021 04:00;1.72;Wind
9386;20/03/2021 05:00;1.79;Biomass
9387;20/03/2021 05:00;0.65;Geothermal
9388;20/03/2021 05:00;2.40;Hydro
9389;20/03/2021 05:00;0.00;Photovoltaic
9390;20/03/2021 05:00;1.74;Wind
9391;20/03/2021 06:00;1.82;Biomass
9392;20/03/2021 06:00;0.65;Geothermal
9393;20/03/2021 06:00;3.25;Hydro
9394;20/03/2021 06:00;0.09;Photovoltaic
9395;20/03/2021 06:00;1.80;Wind
9396;20/03/2021 07:00;1.91;Biomass
9397;20/03/2021 07:00;0.65;Geothermal
9398;20/03/2021 07:00;3.92;Hydro
9399;20/03/2021 07:00;1.49;Photovoltaic
9400;20/03/2021 07:00;1.96;Wind
9401;20/03/2021 08:00;1.85;Biomass
9402;20/03/2021 08:00;0.65;Geothermal
9403;20/03/2021 08:00;4.76;Hydro
9404;20/03/2021 08:00;4.12;Photovoltaic
9405;20/03/2021 08:00;2.08;Wind
9406;20/03/2021 09:00;1.72;Biomass
9407;20/03/2021 09:00;0.65;Geothermal
9408;20/03/2021 09:00;4.89;Hydro
9409;20/03/2021 09:00;6.84;Photovoltaic
9410;20/03/2021 09:00;2.11;Wind
9411;20/03/2021 10:00;1.59;Biomass
9412;20/03/2021 10:00;0.65;Geothermal
9413;20/03/2021 10:00;5.59;Hydro
9414;20/03/2021 10:00;8.64;Photovoltaic
9415;20/03/2021 10:00;2.15;Wind
9416;20/03/2021 11:00;1.51;Biomass
9417;20/03/2021 11:00;0.65;Geothermal
9418;20/03/2021 11:00;4.66;Hydro
9419;20/03/2021 11:00;8.48;Photovoltaic
9420;20/03/2021 11:00;2.15;Wind
9421;20/03/2021 12:00;1.42;Biomass
9422;20/03/2021 12:00;0.65;Geothermal
9423;20/03/2021 12:00;3.61;Hydro
9424;20/03/2021 12:00;8.18;Photovoltaic
9425;20/03/2021 12:00;2.24;Wind
9426;20/03/2021 13:00;1.50;Biomass
9427;20/03/2021 13:00;0.65;Geothermal
9428;20/03/2021 13:00;3.05;Hydro
9429;20/03/2021 13:00;8.47;Photovoltaic
9430;20/03/2021 13:00;2.28;Wind
9431;20/03/2021 14:00;1.46;Biomass
9432;20/03/2021 14:00;0.65;Geothermal
9433;20/03/2021 14:00;2.85;Hydro
9434;20/03/2021 14:00;7.79;Photovoltaic
9435;20/03/2021 14:00;2.37;Wind
9436;20/03/2021 15:00;1.53;Biomass
9437;20/03/2021 15:00;0.65;Geothermal
9438;20/03/2021 15:00;2.91;Hydro
9439;20/03/2021 15:00;5.69;Photovoltaic
9440;20/03/2021 15:00;2.40;Wind
9441;20/03/2021 16:00;1.66;Biomass
9442;20/03/2021 16:00;0.65;Geothermal
9443;20/03/2021 16:00;3.77;Hydro
9444;20/03/2021 16:00;3.30;Photovoltaic
9445;20/03/2021 16:00;2.48;Wind
9446;20/03/2021 17:00;1.87;Biomass
9447;20/03/2021 17:00;0.65;Geothermal
9448;20/03/2021 17:00;4.30;Hydro
9449;20/03/2021 17:00;1.21;Photovoltaic
9450;20/03/2021 17:00;2.65;Wind
9451;20/03/2021 18:00;2.10;Biomass
9452;20/03/2021 18:00;0.65;Geothermal
9453;20/03/2021 18:00;5.91;Hydro
9454;20/03/2021 18:00;0.03;Photovoltaic
9455;20/03/2021 18:00;2.70;Wind
9456;20/03/2021 19:00;2.10;Biomass
9457;20/03/2021 19:00;0.65;Geothermal
9458;20/03/2021 19:00;7.18;Hydro
9459;20/03/2021 19:00;0.00;Photovoltaic
9460;20/03/2021 19:00;3.02;Wind
9461;20/03/2021 20:00;2.09;Biomass
9462;20/03/2021 20:00;0.65;Geothermal
9463;20/03/2021 20:00;5.74;Hydro
9464;20/03/2021 20:00;0.00;Photovoltaic
9465;20/03/2021 20:00;3.39;Wind
9466;20/03/2021 21:00;2.06;Biomass
9467;20/03/2021 21:00;0.65;Geothermal
9468;20/03/2021 21:00;3.76;Hydro
9469;20/03/2021 21:00;0.00;Photovoltaic
9470;20/03/2021 21:00;3.67;Wind
9471;20/03/2021 22:00;1.93;Biomass
9472;20/03/2021 22:00;0.65;Geothermal
9473;20/03/2021 22:00;2.98;Hydro
9474;20/03/2021 22:00;0.00;Photovoltaic
9475;20/03/2021 22:00;3.83;Wind
9476;20/03/2021 23:00;1.81;Biomass
9477;20/03/2021 23:00;0.65;Geothermal
9478;20/03/2021 23:00;2.62;Hydro
9479;20/03/2021 23:00;0.00;Photovoltaic
9480;20/03/2021 23:00;3.75;Wind
9481;21/03/2021 00:00;1.80;Biomass
9482;21/03/2021 00:00;0.65;Geothermal
9483;21/03/2021 00:00;2.55;Hydro
9484;21/03/2021 00:00;0.00;Photovoltaic
9485;21/03/2021 00:00;3.86;Wind
9486;21/03/2021 01:00;1.73;Biomass
9487;21/03/2021 01:00;0.65;Geothermal
9488;21/03/2021 01:00;2.48;Hydro
9489;21/03/2021 01:00;0.00;Photovoltaic
9490;21/03/2021 01:00;3.94;Wind
9491;21/03/2021 02:00;1.69;Biomass
9492;21/03/2021 02:00;0.65;Geothermal
9493;21/03/2021 02:00;2.37;Hydro
9494;21/03/2021 02:00;0.00;Photovoltaic
9495;21/03/2021 02:00;4.14;Wind
9496;21/03/2021 03:00;1.66;Biomass
9497;21/03/2021 03:00;0.65;Geothermal
9498;21/03/2021 03:00;2.32;Hydro
9499;21/03/2021 03:00;0.00;Photovoltaic
9500;21/03/2021 03:00;4.21;Wind
9501;21/03/2021 04:00;1.66;Biomass
9502;21/03/2021 04:00;0.65;Geothermal
9503;21/03/2021 04:00;2.32;Hydro
9504;21/03/2021 04:00;0.00;Photovoltaic
9505;21/03/2021 04:00;4.19;Wind
9506;21/03/2021 05:00;1.71;Biomass
9507;21/03/2021 05:00;0.65;Geothermal
9508;21/03/2021 05:00;2.32;Hydro
9509;21/03/2021 05:00;0.00;Photovoltaic
9510;21/03/2021 05:00;4.21;Wind
9511;21/03/2021 06:00;1.63;Biomass
9512;21/03/2021 06:00;0.65;Geothermal
9513;21/03/2021 06:00;2.55;Hydro
9514;21/03/2021 06:00;0.15;Photovoltaic
9515;21/03/2021 06:00;4.24;Wind
9516;21/03/2021 07:00;1.59;Biomass
9517;21/03/2021 07:00;0.65;Geothermal
9518;21/03/2021 07:00;2.70;Hydro
9519;21/03/2021 07:00;2.01;Photovoltaic
9520;21/03/2021 07:00;4.22;Wind
9521;21/03/2021 08:00;1.59;Biomass
9522;21/03/2021 08:00;0.65;Geothermal
9523;21/03/2021 08:00;3.22;Hydro
9524;21/03/2021 08:00;4.98;Photovoltaic
9525;21/03/2021 08:00;4.15;Wind
9526;21/03/2021 09:00;1.64;Biomass
9527;21/03/2021 09:00;0.65;Geothermal
9528;21/03/2021 09:00;3.32;Hydro
9529;21/03/2021 09:00;7.17;Photovoltaic
9530;21/03/2021 09:00;4.07;Wind
9531;21/03/2021 10:00;1.75;Biomass
9532;21/03/2021 10:00;0.65;Geothermal
9533;21/03/2021 10:00;3.23;Hydro
9534;21/03/2021 10:00;9.27;Photovoltaic
9535;21/03/2021 10:00;4.29;Wind
9536;21/03/2021 11:00;1.72;Biomass
9537;21/03/2021 11:00;0.65;Geothermal
9538;21/03/2021 11:00;2.83;Hydro
9539;21/03/2021 11:00;9.85;Photovoltaic
9540;21/03/2021 11:00;4.75;Wind
9541;21/03/2021 12:00;1.70;Biomass
9542;21/03/2021 12:00;0.65;Geothermal
9543;21/03/2021 12:00;2.57;Hydro
9544;21/03/2021 12:00;9.90;Photovoltaic
9545;21/03/2021 12:00;5.45;Wind
9546;21/03/2021 13:00;1.65;Biomass
9547;21/03/2021 13:00;0.65;Geothermal
9548;21/03/2021 13:00;2.50;Hydro
9549;21/03/2021 13:00;9.74;Photovoltaic
9550;21/03/2021 13:00;6.08;Wind
9551;21/03/2021 14:00;1.73;Biomass
9552;21/03/2021 14:00;0.65;Geothermal
9553;21/03/2021 14:00;2.41;Hydro
9554;21/03/2021 14:00;8.13;Photovoltaic
9555;21/03/2021 14:00;6.34;Wind
9556;21/03/2021 15:00;1.87;Biomass
9557;21/03/2021 15:00;0.65;Geothermal
9558;21/03/2021 15:00;2.42;Hydro
9559;21/03/2021 15:00;5.90;Photovoltaic
9560;21/03/2021 15:00;6.04;Wind
9561;21/03/2021 16:00;2.03;Biomass
9562;21/03/2021 16:00;0.65;Geothermal
9563;21/03/2021 16:00;2.86;Hydro
9564;21/03/2021 16:00;3.02;Photovoltaic
9565;21/03/2021 16:00;6.09;Wind
9566;21/03/2021 17:00;2.13;Biomass
9567;21/03/2021 17:00;0.65;Geothermal
9568;21/03/2021 17:00;3.51;Hydro
9569;21/03/2021 17:00;1.09;Photovoltaic
9570;21/03/2021 17:00;5.70;Wind
9571;21/03/2021 18:00;2.19;Biomass
9572;21/03/2021 18:00;0.65;Geothermal
9573;21/03/2021 18:00;5.68;Hydro
9574;21/03/2021 18:00;0.03;Photovoltaic
9575;21/03/2021 18:00;5.28;Wind
9576;21/03/2021 19:00;2.23;Biomass
9577;21/03/2021 19:00;0.65;Geothermal
9578;21/03/2021 19:00;7.53;Hydro
9579;21/03/2021 19:00;0.00;Photovoltaic
9580;21/03/2021 19:00;5.20;Wind
9581;21/03/2021 20:00;2.12;Biomass
9582;21/03/2021 20:00;0.65;Geothermal
9583;21/03/2021 20:00;6.85;Hydro
9584;21/03/2021 20:00;0.00;Photovoltaic
9585;21/03/2021 20:00;5.23;Wind
9586;21/03/2021 21:00;2.07;Biomass
9587;21/03/2021 21:00;0.65;Geothermal
9588;21/03/2021 21:00;4.26;Hydro
9589;21/03/2021 21:00;0.00;Photovoltaic
9590;21/03/2021 21:00;5.27;Wind
9591;21/03/2021 22:00;1.98;Biomass
9592;21/03/2021 22:00;0.65;Geothermal
9593;21/03/2021 22:00;2.98;Hydro
9594;21/03/2021 22:00;0.00;Photovoltaic
9595;21/03/2021 22:00;5.19;Wind
9596;21/03/2021 23:00;1.84;Biomass
9597;21/03/2021 23:00;0.65;Geothermal
9598;21/03/2021 23:00;2.60;Hydro
9599;21/03/2021 23:00;0.00;Photovoltaic
9600;21/03/2021 23:00;5.02;Wind
9601;22/03/2021 00:00;1.60;Biomass
9602;22/03/2021 00:00;0.65;Geothermal
9603;22/03/2021 00:00;2.34;Hydro
9604;22/03/2021 00:00;0.00;Photovoltaic
9605;22/03/2021 00:00;4.83;Wind
9606;22/03/2021 01:00;1.59;Biomass
9607;22/03/2021 01:00;0.65;Geothermal
9608;22/03/2021 01:00;2.28;Hydro
9609;22/03/2021 01:00;0.00;Photovoltaic
9610;22/03/2021 01:00;4.93;Wind
9611;22/03/2021 02:00;1.55;Biomass
9612;22/03/2021 02:00;0.65;Geothermal
9613;22/03/2021 02:00;2.19;Hydro
9614;22/03/2021 02:00;0.00;Photovoltaic
9615;22/03/2021 02:00;5.01;Wind
9616;22/03/2021 03:00;1.58;Biomass
9617;22/03/2021 03:00;0.65;Geothermal
9618;22/03/2021 03:00;2.13;Hydro
9619;22/03/2021 03:00;0.00;Photovoltaic
9620;22/03/2021 03:00;4.96;Wind
9621;22/03/2021 04:00;1.61;Biomass
9622;22/03/2021 04:00;0.65;Geothermal
9623;22/03/2021 04:00;2.21;Hydro
9624;22/03/2021 04:00;0.00;Photovoltaic
9625;22/03/2021 04:00;5.13;Wind
9626;22/03/2021 05:00;1.78;Biomass
9627;22/03/2021 05:00;0.65;Geothermal
9628;22/03/2021 05:00;2.37;Hydro
9629;22/03/2021 05:00;0.00;Photovoltaic
9630;22/03/2021 05:00;5.20;Wind
9631;22/03/2021 06:00;2.00;Biomass
9632;22/03/2021 06:00;0.64;Geothermal
9633;22/03/2021 06:00;4.26;Hydro
9634;22/03/2021 06:00;0.24;Photovoltaic
9635;22/03/2021 06:00;5.89;Wind
9636;22/03/2021 07:00;2.30;Biomass
9637;22/03/2021 07:00;0.64;Geothermal
9638;22/03/2021 07:00;6.03;Hydro
9639;22/03/2021 07:00;2.65;Photovoltaic
9640;22/03/2021 07:00;5.96;Wind
9641;22/03/2021 08:00;2.31;Biomass
9642;22/03/2021 08:00;0.64;Geothermal
9643;22/03/2021 08:00;7.66;Hydro
9644;22/03/2021 08:00;6.08;Photovoltaic
9645;22/03/2021 08:00;5.64;Wind
9646;22/03/2021 09:00;2.24;Biomass
9647;22/03/2021 09:00;0.64;Geothermal
9648;22/03/2021 09:00;6.07;Hydro
9649;22/03/2021 09:00;8.77;Photovoltaic
9650;22/03/2021 09:00;5.86;Wind
9651;22/03/2021 10:00;2.08;Biomass
9652;22/03/2021 10:00;0.64;Geothermal
9653;22/03/2021 10:00;4.15;Hydro
9654;22/03/2021 10:00;11.33;Photovoltaic
9655;22/03/2021 10:00;6.01;Wind
9656;22/03/2021 11:00;2.09;Biomass
9657;22/03/2021 11:00;0.65;Geothermal
9658;22/03/2021 11:00;3.06;Hydro
9659;22/03/2021 11:00;12.17;Photovoltaic
9660;22/03/2021 11:00;5.98;Wind
9661;22/03/2021 12:00;1.90;Biomass
9662;22/03/2021 12:00;0.64;Geothermal
9663;22/03/2021 12:00;2.82;Hydro
9664;22/03/2021 12:00;11.60;Photovoltaic
9665;22/03/2021 12:00;5.95;Wind
9666;22/03/2021 13:00;1.92;Biomass
9667;22/03/2021 13:00;0.64;Geothermal
9668;22/03/2021 13:00;2.60;Hydro
9669;22/03/2021 13:00;10.43;Photovoltaic
9670;22/03/2021 13:00;5.87;Wind
9671;22/03/2021 14:00;2.07;Biomass
9672;22/03/2021 14:00;0.64;Geothermal
9673;22/03/2021 14:00;2.63;Hydro
9674;22/03/2021 14:00;9.31;Photovoltaic
9675;22/03/2021 14:00;5.73;Wind
9676;22/03/2021 15:00;2.22;Biomass
9677;22/03/2021 15:00;0.65;Geothermal
9678;22/03/2021 15:00;2.77;Hydro
9679;22/03/2021 15:00;7.14;Photovoltaic
9680;22/03/2021 15:00;5.63;Wind
9681;22/03/2021 16:00;2.35;Biomass
9682;22/03/2021 16:00;0.65;Geothermal
9683;22/03/2021 16:00;3.88;Hydro
9684;22/03/2021 16:00;4.75;Photovoltaic
9685;22/03/2021 16:00;5.83;Wind
9686;22/03/2021 17:00;2.47;Biomass
9687;22/03/2021 17:00;0.65;Geothermal
9688;22/03/2021 17:00;4.65;Hydro
9689;22/03/2021 17:00;1.47;Photovoltaic
9690;22/03/2021 17:00;5.82;Wind
9691;22/03/2021 18:00;2.57;Biomass
9692;22/03/2021 18:00;0.65;Geothermal
9693;22/03/2021 18:00;6.96;Hydro
9694;22/03/2021 18:00;0.04;Photovoltaic
9695;22/03/2021 18:00;5.18;Wind
9696;22/03/2021 19:00;2.63;Biomass
9697;22/03/2021 19:00;0.65;Geothermal
9698;22/03/2021 19:00;8.56;Hydro
9699;22/03/2021 19:00;0.00;Photovoltaic
9700;22/03/2021 19:00;4.84;Wind
9701;22/03/2021 20:00;2.53;Biomass
9702;22/03/2021 20:00;0.64;Geothermal
9703;22/03/2021 20:00;6.88;Hydro
9704;22/03/2021 20:00;0.00;Photovoltaic
9705;22/03/2021 20:00;4.76;Wind
9706;22/03/2021 21:00;2.35;Biomass
9707;22/03/2021 21:00;0.65;Geothermal
9708;22/03/2021 21:00;4.92;Hydro
9709;22/03/2021 21:00;0.00;Photovoltaic
9710;22/03/2021 21:00;4.69;Wind
9711;22/03/2021 22:00;2.11;Biomass
9712;22/03/2021 22:00;0.65;Geothermal
9713;22/03/2021 22:00;3.58;Hydro
9714;22/03/2021 22:00;0.00;Photovoltaic
9715;22/03/2021 22:00;4.70;Wind
9716;22/03/2021 23:00;1.92;Biomass
9717;22/03/2021 23:00;0.64;Geothermal
9718;22/03/2021 23:00;2.78;Hydro
9719;22/03/2021 23:00;0.00;Photovoltaic
9720;22/03/2021 23:00;4.64;Wind
9721;23/03/2021 00:00;1.87;Biomass
9722;23/03/2021 00:00;0.64;Geothermal
9723;23/03/2021 00:00;2.26;Hydro
9724;23/03/2021 00:00;0.00;Photovoltaic
9725;23/03/2021 00:00;4.94;Wind
9726;23/03/2021 01:00;1.79;Biomass
9727;23/03/2021 01:00;0.64;Geothermal
9728;23/03/2021 01:00;2.15;Hydro
9729;23/03/2021 01:00;0.00;Photovoltaic
9730;23/03/2021 01:00;4.78;Wind
9731;23/03/2021 02:00;1.77;Biomass
9732;23/03/2021 02:00;0.64;Geothermal
9733;23/03/2021 02:00;2.02;Hydro
9734;23/03/2021 02:00;0.00;Photovoltaic
9735;23/03/2021 02:00;4.82;Wind
9736;23/03/2021 03:00;1.75;Biomass
9737;23/03/2021 03:00;0.64;Geothermal
9738;23/03/2021 03:00;2.06;Hydro
9739;23/03/2021 03:00;0.00;Photovoltaic
9740;23/03/2021 03:00;5.02;Wind
9741;23/03/2021 04:00;1.79;Biomass
9742;23/03/2021 04:00;0.64;Geothermal
9743;23/03/2021 04:00;2.08;Hydro
9744;23/03/2021 04:00;0.00;Photovoltaic
9745;23/03/2021 04:00;4.85;Wind
9746;23/03/2021 05:00;1.89;Biomass
9747;23/03/2021 05:00;0.64;Geothermal
9748;23/03/2021 05:00;2.36;Hydro
9749;23/03/2021 05:00;0.00;Photovoltaic
9750;23/03/2021 05:00;4.85;Wind
9751;23/03/2021 06:00;2.13;Biomass
9752;23/03/2021 06:00;0.64;Geothermal
9753;23/03/2021 06:00;3.64;Hydro
9754;23/03/2021 06:00;0.28;Photovoltaic
9755;23/03/2021 06:00;5.05;Wind
9756;23/03/2021 07:00;2.43;Biomass
9757;23/03/2021 07:00;0.64;Geothermal
9758;23/03/2021 07:00;5.01;Hydro
9759;23/03/2021 07:00;2.59;Photovoltaic
9760;23/03/2021 07:00;5.20;Wind
9761;23/03/2021 08:00;2.44;Biomass
9762;23/03/2021 08:00;0.64;Geothermal
9763;23/03/2021 08:00;6.09;Hydro
9764;23/03/2021 08:00;6.01;Photovoltaic
9765;23/03/2021 08:00;5.28;Wind
9766;23/03/2021 09:00;2.40;Biomass
9767;23/03/2021 09:00;0.64;Geothermal
9768;23/03/2021 09:00;5.94;Hydro
9769;23/03/2021 09:00;9.14;Photovoltaic
9770;23/03/2021 09:00;5.44;Wind
9771;23/03/2021 10:00;2.31;Biomass
9772;23/03/2021 10:00;0.64;Geothermal
9773;23/03/2021 10:00;4.35;Hydro
9774;23/03/2021 10:00;11.34;Photovoltaic
9775;23/03/2021 10:00;5.88;Wind
9776;23/03/2021 11:00;2.23;Biomass
9777;23/03/2021 11:00;0.64;Geothermal
9778;23/03/2021 11:00;3.74;Hydro
9779;23/03/2021 11:00;12.38;Photovoltaic
9780;23/03/2021 11:00;6.17;Wind
9781;23/03/2021 12:00;2.01;Biomass
9782;23/03/2021 12:00;0.64;Geothermal
9783;23/03/2021 12:00;3.34;Hydro
9784;23/03/2021 12:00;11.62;Photovoltaic
9785;23/03/2021 12:00;6.00;Wind
9786;23/03/2021 13:00;2.02;Biomass
9787;23/03/2021 13:00;0.64;Geothermal
9788;23/03/2021 13:00;3.41;Hydro
9789;23/03/2021 13:00;11.04;Photovoltaic
9790;23/03/2021 13:00;6.13;Wind
9791;23/03/2021 14:00;2.20;Biomass
9792;23/03/2021 14:00;0.64;Geothermal
9793;23/03/2021 14:00;3.26;Hydro
9794;23/03/2021 14:00;10.58;Photovoltaic
9795;23/03/2021 14:00;6.07;Wind
9796;23/03/2021 15:00;2.35;Biomass
9797;23/03/2021 15:00;0.64;Geothermal
9798;23/03/2021 15:00;2.75;Hydro
9799;23/03/2021 15:00;8.46;Photovoltaic
9800;23/03/2021 15:00;7.01;Wind
9801;23/03/2021 16:00;2.51;Biomass
9802;23/03/2021 16:00;0.65;Geothermal
9803;23/03/2021 16:00;3.97;Hydro
9804;23/03/2021 16:00;5.29;Photovoltaic
9805;23/03/2021 16:00;7.14;Wind
9806;23/03/2021 17:00;2.54;Biomass
9807;23/03/2021 17:00;0.65;Geothermal
9808;23/03/2021 17:00;4.88;Hydro
9809;23/03/2021 17:00;1.70;Photovoltaic
9810;23/03/2021 17:00;6.75;Wind
9811;23/03/2021 18:00;2.60;Biomass
9812;23/03/2021 18:00;0.65;Geothermal
9813;23/03/2021 18:00;7.00;Hydro
9814;23/03/2021 18:00;0.05;Photovoltaic
9815;23/03/2021 18:00;6.13;Wind
9816;23/03/2021 19:00;2.71;Biomass
9817;23/03/2021 19:00;0.65;Geothermal
9818;23/03/2021 19:00;8.22;Hydro
9819;23/03/2021 19:00;0.00;Photovoltaic
9820;23/03/2021 19:00;5.90;Wind
9821;23/03/2021 20:00;2.61;Biomass
9822;23/03/2021 20:00;0.65;Geothermal
9823;23/03/2021 20:00;7.42;Hydro
9824;23/03/2021 20:00;0.00;Photovoltaic
9825;23/03/2021 20:00;5.78;Wind
9826;23/03/2021 21:00;2.52;Biomass
9827;23/03/2021 21:00;0.65;Geothermal
9828;23/03/2021 21:00;4.84;Hydro
9829;23/03/2021 21:00;0.00;Photovoltaic
9830;23/03/2021 21:00;5.39;Wind
9831;23/03/2021 22:00;2.20;Biomass
9832;23/03/2021 22:00;0.65;Geothermal
9833;23/03/2021 22:00;3.56;Hydro
9834;23/03/2021 22:00;0.00;Photovoltaic
9835;23/03/2021 22:00;4.77;Wind
9836;23/03/2021 23:00;2.03;Biomass
9837;23/03/2021 23:00;0.65;Geothermal
9838;23/03/2021 23:00;3.06;Hydro
9839;23/03/2021 23:00;0.00;Photovoltaic
9840;23/03/2021 23:00;4.26;Wind
9841;24/03/2021 00:00;1.87;Biomass
9842;24/03/2021 00:00;0.65;Geothermal
9843;24/03/2021 00:00;2.26;Hydro
9844;24/03/2021 00:00;0.00;Photovoltaic
9845;24/03/2021 00:00;4.37;Wind
9846;24/03/2021 01:00;1.80;Biomass
9847;24/03/2021 01:00;0.64;Geothermal
9848;24/03/2021 01:00;2.16;Hydro
9849;24/03/2021 01:00;0.00;Photovoltaic
9850;24/03/2021 01:00;4.09;Wind
9851;24/03/2021 02:00;1.74;Biomass
9852;24/03/2021 02:00;0.64;Geothermal
9853;24/03/2021 02:00;2.03;Hydro
9854;24/03/2021 02:00;0.00;Photovoltaic
9855;24/03/2021 02:00;3.72;Wind
9856;24/03/2021 03:00;1.79;Biomass
9857;24/03/2021 03:00;0.64;Geothermal
9858;24/03/2021 03:00;1.97;Hydro
9859;24/03/2021 03:00;0.00;Photovoltaic
9860;24/03/2021 03:00;3.38;Wind
9861;24/03/2021 04:00;1.82;Biomass
9862;24/03/2021 04:00;0.64;Geothermal
9863;24/03/2021 04:00;2.02;Hydro
9864;24/03/2021 04:00;0.00;Photovoltaic
9865;24/03/2021 04:00;3.47;Wind
9866;24/03/2021 05:00;1.90;Biomass
9867;24/03/2021 05:00;0.64;Geothermal
9868;24/03/2021 05:00;2.26;Hydro
9869;24/03/2021 05:00;0.00;Photovoltaic
9870;24/03/2021 05:00;3.44;Wind
9871;24/03/2021 06:00;2.11;Biomass
9872;24/03/2021 06:00;0.64;Geothermal
9873;24/03/2021 06:00;3.95;Hydro
9874;24/03/2021 06:00;0.35;Photovoltaic
9875;24/03/2021 06:00;3.37;Wind
9876;24/03/2021 07:00;2.43;Biomass
9877;24/03/2021 07:00;0.64;Geothermal
9878;24/03/2021 07:00;6.14;Hydro
9879;24/03/2021 07:00;2.94;Photovoltaic
9880;24/03/2021 07:00;3.48;Wind
9881;24/03/2021 08:00;2.54;Biomass
9882;24/03/2021 08:00;0.64;Geothermal
9883;24/03/2021 08:00;6.72;Hydro
9884;24/03/2021 08:00;6.97;Photovoltaic
9885;24/03/2021 08:00;3.84;Wind
9886;24/03/2021 09:00;2.50;Biomass
9887;24/03/2021 09:00;0.64;Geothermal
9888;24/03/2021 09:00;5.58;Hydro
9889;24/03/2021 09:00;9.76;Photovoltaic
9890;24/03/2021 09:00;3.79;Wind
9891;24/03/2021 10:00;2.36;Biomass
9892;24/03/2021 10:00;0.64;Geothermal
9893;24/03/2021 10:00;4.12;Hydro
9894;24/03/2021 10:00;11.39;Photovoltaic
9895;24/03/2021 10:00;4.14;Wind
9896;24/03/2021 11:00;2.29;Biomass
9897;24/03/2021 11:00;0.63;Geothermal
9898;24/03/2021 11:00;3.07;Hydro
9899;24/03/2021 11:00;12.20;Photovoltaic
9900;24/03/2021 11:00;4.16;Wind
9901;24/03/2021 12:00;2.10;Biomass
9902;24/03/2021 12:00;0.64;Geothermal
9903;24/03/2021 12:00;2.60;Hydro
9904;24/03/2021 12:00;12.46;Photovoltaic
9905;24/03/2021 12:00;4.04;Wind
9906;24/03/2021 13:00;2.09;Biomass
9907;24/03/2021 13:00;0.64;Geothermal
9908;24/03/2021 13:00;2.51;Hydro
9909;24/03/2021 13:00;12.18;Photovoltaic
9910;24/03/2021 13:00;4.29;Wind
9911;24/03/2021 14:00;2.29;Biomass
9912;24/03/2021 14:00;0.64;Geothermal
9913;24/03/2021 14:00;2.55;Hydro
9914;24/03/2021 14:00;10.64;Photovoltaic
9915;24/03/2021 14:00;4.50;Wind
9916;24/03/2021 15:00;2.38;Biomass
9917;24/03/2021 15:00;0.64;Geothermal
9918;24/03/2021 15:00;2.78;Hydro
9919;24/03/2021 15:00;8.58;Photovoltaic
9920;24/03/2021 15:00;4.49;Wind
9921;24/03/2021 16:00;2.46;Biomass
9922;24/03/2021 16:00;0.64;Geothermal
9923;24/03/2021 16:00;3.32;Hydro
9924;24/03/2021 16:00;5.31;Photovoltaic
9925;24/03/2021 16:00;4.25;Wind
9926;24/03/2021 17:00;2.53;Biomass
9927;24/03/2021 17:00;0.64;Geothermal
9928;24/03/2021 17:00;5.04;Hydro
9929;24/03/2021 17:00;1.66;Photovoltaic
9930;24/03/2021 17:00;3.53;Wind
9931;24/03/2021 18:00;2.62;Biomass
9932;24/03/2021 18:00;0.64;Geothermal
9933;24/03/2021 18:00;6.47;Hydro
9934;24/03/2021 18:00;0.05;Photovoltaic
9935;24/03/2021 18:00;2.96;Wind
9936;24/03/2021 19:00;2.72;Biomass
9937;24/03/2021 19:00;0.64;Geothermal
9938;24/03/2021 19:00;8.67;Hydro
9939;24/03/2021 19:00;0.00;Photovoltaic
9940;24/03/2021 19:00;2.63;Wind
9941;24/03/2021 20:00;2.63;Biomass
9942;24/03/2021 20:00;0.64;Geothermal
9943;24/03/2021 20:00;7.17;Hydro
9944;24/03/2021 20:00;0.00;Photovoltaic
9945;24/03/2021 20:00;2.63;Wind
9946;24/03/2021 21:00;2.44;Biomass
9947;24/03/2021 21:00;0.64;Geothermal
9948;24/03/2021 21:00;4.81;Hydro
9949;24/03/2021 21:00;0.00;Photovoltaic
9950;24/03/2021 21:00;2.52;Wind
9951;24/03/2021 22:00;2.16;Biomass
9952;24/03/2021 22:00;0.64;Geothermal
9953;24/03/2021 22:00;3.69;Hydro
9954;24/03/2021 22:00;0.00;Photovoltaic
9955;24/03/2021 22:00;2.45;Wind
9956;24/03/2021 23:00;1.99;Biomass
9957;24/03/2021 23:00;0.64;Geothermal
9958;24/03/2021 23:00;2.66;Hydro
9959;24/03/2021 23:00;0.00;Photovoltaic
9960;24/03/2021 23:00;2.53;Wind
9961;25/03/2021 00:00;1.82;Biomass
9962;25/03/2021 00:00;0.63;Geothermal
9963;25/03/2021 00:00;2.35;Hydro
9964;25/03/2021 00:00;0.00;Photovoltaic
9965;25/03/2021 00:00;2.67;Wind
